protein,chain,group,group1
6SIN,A,P1433,4
6SIO,A,P1433,4
6SIP,A,P1433,4
6SIQ,A,P1433,4
6SLV,A,P1433,4
6SLW,A,P1433,4
6SLX,A,P1433,4
6T5F,A,P1433,4
6T80,A,P1433,4
6TCH,B,P1433,4
6TJM,A,P1433,4
6TL3,A,P1433,4
6TLF,A,P1433,4
6TLG,A,P1433,4
6TM7,A,P1433,4
6U2H,A,P1433,4
6UAN,A,P1433,4
6W0L,A,P1433,4
6XAG,A,P1433,4
6XWD,A,P1433,4
6XXC,A,P1433,4
6XY5,A,P1433,4
6Y18,A,P1433,4
6Y1D,A,P1433,4
6Y1J,A,P1433,4
6Y3M,A,P1433,4
6Y3O,A,P1433,4
6Y3R,A,P1433,4
6Y3S,A,P1433,4
6Y3V,A,P1433,4
6Y3W,A,P1433,4
6Y40,A,P1433,4
6Y44,A,P1433,4
6Y4K,A,P1433,4
6Y58,A,P1433,4
6Y6B,A,P1433,4
6Y7T,A,P1433,4
6Y8A,A,P1433,4
6Y8B,A,P1433,4
6Y8D,A,P1433,4
6Y8E,A,P1433,4
6YE9,A,P1433,4
6YGJ,A,P1433,4
6YIA,A,P1433,4
6YIB,A,P1433,4
6YIC,A,P1433,4
6YLU,A,P1433,4
6YMO,A,P1433,4
6YO8,A,P1433,4
6YOS,A,P1433,4
6YOW,A,P1433,4
6YOX,A,P1433,4
6YOY,A,P1433,4
6YP2,A,P1433,4
6YP3,A,P1433,4
6YP8,A,P1433,4
6YPL,A,P1433,4
6YPY,A,P1433,4
6YQ2,A,P1433,4
6YR5,A,P1433,4
6YR6,A,P1433,4
6YR7,A,P1433,4
6ZBT,A,P1433,4
6ZC9,A,P1433,4
6ZCJ,A,P1433,4
6ZFD,A,P1433,4
6ZFG,A,P1433,4
6ZVB,A,P1433,4
6ZVC,A,P1433,4
6ZVD,A,P1433,4
6ZVE,A,P1433,4
7A6R,A,P1433,4
7A6Y,A,P1433,4
7AOG,A,P1433,4
7AXN,A,P1433,4
7AYF,A,P1433,4
7AZ1,A,P1433,4
7AZ2,A,P1433,4
7B13,A,P1433,4
7B15,A,P1433,4
7B9M,A,P1433,4
7B9R,A,P1433,4
7B9T,A,P1433,4
7BA3,A,P1433,4
7BA5,A,P1433,4
7BA6,A,P1433,4
7BA7,A,P1433,4
7BA8,A,P1433,4
7BA9,A,P1433,4
7BAA,A,P1433,4
7BAB,A,P1433,4
7BDP,A,P1433,4
7BDT,A,P1433,4
7BDY,A,P1433,4
7BFW,A,P1433,4
7BG3,A,P1433,4
7BGQ,A,P1433,4
7BGR,A,P1433,4
7BGV,A,P1433,4
7BGW,A,P1433,4
7BI3,A,P1433,4
7BIQ,A,P1433,4
7BIW,A,P1433,4
7BIY,A,P1433,4
7BJB,A,P1433,4
7BJF,A,P1433,4
7BJL,A,P1433,4
7BJW,A,P1433,4
7BKH,A,P1433,4
7BM9,A,P1433,4
7BMC,A,P1433,4
7C8E,A,P1433,4
7D8H,A,P1433,4
7D8P,A,P1433,4
7D9V,A,P1433,4
7EXE,A,P1433,4
7MFD,C,P1433,4
7MFE,C,P1433,4
7MFF,C,P1433,4
7NFW,A,P1433,4
7NIF,A,P1433,4
7NIG,A,P1433,4
7NIX,A,P1433,4
7NIZ,A,P1433,4
7NJ6,A,P1433,4
7NJ8,A,P1433,4
7NJ9,A,P1433,4
7NJA,A,P1433,4
7NJB,A,P1433,4
7NK3,A,P1433,4
7NK5,A,P1433,4
7NLA,A,P1433,4
7NLE,A,P1433,4
7NM1,A,P1433,4
7NM3,A,P1433,4
7NM9,A,P1433,4
7NMA,A,P1433,4
7NMH,A,P1433,4
7NMW,A,P1433,4
7NMX,A,P1433,4
7NN2,A,P1433,4
7NND,A,P1433,4
7NNE,A,P1433,4
7NP2,A,P1433,4
7NPB,A,P1433,4
7NPG,A,P1433,4
7NQP,A,P1433,4
7NR7,A,P1433,4
7NRK,A,P1433,4
7NRL,A,P1433,4
7NSV,A,P1433,4
7NV4,A,P1433,4
7NVI,A,P1433,4
7NWS,A,P1433,4
7NXS,A,P1433,4
7NXT,A,P1433,4
7NXW,A,P1433,4
7NXY,A,P1433,4
7NY4,A,P1433,4
7NYE,A,P1433,4
7NYF,A,P1433,4
7NYG,A,P1433,4
7NZ6,A,P1433,4
7NZG,A,P1433,4
7NZK,A,P1433,4
7NZV,A,P1433,4
7O07,A,P1433,4
7O34,A,P1433,4
7O3A,A,P1433,4
7O3F,A,P1433,4
7O3P,A,P1433,4
7O3Q,A,P1433,4
7O3R,A,P1433,4
7O3S,A,P1433,4
7O57,A,P1433,4
7O59,A,P1433,4
7O5A,A,P1433,4
7O5C,A,P1433,4
7O5D,A,P1433,4
7O5F,A,P1433,4
7O5G,A,P1433,4
7O5O,A,P1433,4
7O5P,A,P1433,4
7O5S,A,P1433,4
7O5U,A,P1433,4
7O5X,A,P1433,4
7O6F,A,P1433,4
7O6G,A,P1433,4
7O6I,A,P1433,4
7O6J,A,P1433,4
7O6K,A,P1433,4
7O6M,A,P1433,4
7O6O,A,P1433,4
7OB5,A,P1433,4
7OB8,A,P1433,4
7OBC,A,P1433,4
7OBD,A,P1433,4
7OBG,A,P1433,4
7OBH,A,P1433,4
7OBK,A,P1433,4
7OBL,A,P1433,4
7OBS,A,P1433,4
7OBT,A,P1433,4
7OBX,A,P1433,4
7OBY,A,P1433,4
7OPW,A,P1433,4
7OQ7,A,P1433,4
7OQ8,C,P1433,4
7OQ9,A,P1433,4
7OQA,A,P1433,4
7OQG,A,P1433,4
7OQJ,A,P1433,4
7OQS,A,P1433,4
7OQU,A,P1433,4
7OQW,A,P1433,4
7OR3,A,P1433,4
7OR5,A,P1433,4
7OR7,A,P1433,4
7OR8,A,P1433,4
7ORG,A,P1433,4
7ORH,A,P1433,4
7ORS,A,P1433,4
7ORT,A,P1433,4
7PWT,A,P1433,4
7PWZ,A,P1433,4
7Q16,A,P1433,4
7QI1,A,P1433,4
7QIK,A,P1433,4
7QIP,A,P1433,4
7XBQ,A,P1433,4
7ZIT,A,P1433,4
7ZMU,A,P1433,4
7ZMW,A,P1433,4
8A62,A,P1433,4
8A65,A,P1433,4
8A68,A,P1433,4
8A6F,A,P1433,4
8A6H,A,P1433,4
8A9G,A,P1433,4
8ADM,A,P1433,4
8AFN,A,P1433,4
8AH2,A,P1433,4
8AI0,A,P1433,4
8ALR,A,P1433,4
8ALT,A,P1433,4
8ALV,A,P1433,4
8ALW,A,P1433,4
8AM7,A,P1433,4
8ANB,A,P1433,4
8ANC,A,P1433,4
8ANF,A,P1433,4
8AOY,A,P1433,4
8APS,A,P1433,4
8AQ1,A,P1433,4
8AQC,A,P1433,4
8AQE,A,P1433,4
8AQZ,A,P1433,4
8AR4,A,P1433,4
8AR5,A,P1433,4
8ARG,A,P1433,4
8ARO,A,P1433,4
8ARQ,A,P1433,4
8ARR,A,P1433,4
8ARW,A,P1433,4
8ARX,A,P1433,4
8ARY,A,P1433,4
8ARZ,A,P1433,4
8AS1,A,P1433,4
8AT9,A,P1433,4
8ATP,A,P1433,4
8ATR,A,P1433,4
8ATS,A,P1433,4
8AU2,A,P1433,4
8AUS,A,P1433,4
8AUY,A,P1433,4
8AV0,A,P1433,4
8AV3,A,P1433,4
8AV4,A,P1433,4
8AV7,A,P1433,4
8AV8,A,P1433,4
8AWG,A,P1433,4
8AXE,A,P1433,4
8AXU,A,P1433,4
8AZE,A,P1433,4
8B2I,A,P1433,4
8B2K,A,P1433,4
8B39,A,P1433,4
8B4Q,A,P1433,4
8B5P,A,P1433,4
8BFC,A,P1433,4
8BI7,A,P1433,4
8BJG,A,P1433,4
8BJN,A,P1433,4
8BM5,A,P1433,4
8BTQ,A,P1433,4
8BWE,A,P1433,4
8BWH,A,P1433,4
8BWJ,A,P1433,4
8BWX,A,P1433,4
8BWZ,A,P1433,4
8BX0,A,P1433,4
8BX3,A,P1433,4
8BX4,A,P1433,4
8BXI,A,P1433,4
8BXM,A,P1433,4
8BXN,A,P1433,4
8BXO,A,P1433,4
8BXQ,A,P1433,4
8BXS,A,P1433,4
8BY9,A,P1433,4
8BYB,A,P1433,4
8BYC,A,P1433,4
8BYD,A,P1433,4
8BYE,A,P1433,4
8BYF,A,P1433,4
8BYG,A,P1433,4
8BYO,A,P1433,4
8BYY,A,P1433,4
8BYZ,A,P1433,4
8BZ0,A,P1433,4
8BZ9,A,P1433,4
8BZA,A,P1433,4
8BZB,A,P1433,4
8BZC,A,P1433,4
8BZF,A,P1433,4
8BZW,A,P1433,4
8C04,A,P1433,4
8C0K,A,P1433,4
8C1Y,A,P1433,4
8C2E,A,P1433,4
8C2F,A,P1433,4
8C2G,A,P1433,4
8C2Y,A,P1433,4
8C3C,A,P1433,4
8C3Z,A,P1433,4
8C40,A,P1433,4
8C42,A,P1433,4
8C43,A,P1433,4
8C4F,A,P1433,4
8C4G,A,P1433,4
8CHF,C,P1433,4
8CPD,C,P1433,4
8DGM,A,P1433,4
8DGN,A,P1433,4
8DGP,A,P1433,4
8DGS,C,P1433,4
8DGT,C,P1433,4
8DP5,C,P1433,4
8DPD,D,P1433,4
8EQ8,B,P1433,4
8EQH,B,P1433,4
8HEW,A,P1433,4
8P0D,A,P1433,4
8Q1S,A,P1433,4
8Q4L,B,P1433,4
8QT5,A,P1433,4
8QTC,A,P1433,4
8QTF,A,P1433,4
8QTT,A,P1433,4
5NIN,B,cal,5
2KNE,A,cal,5
4AQR,A,cal,5
2L1W,A,cal,5
1CKK,A,cal,5
2L7L,A,cal,5
3GP2,A,cal,5
6HCS,A,cal,5
7ZRP,A,cal,5
7ZRQ,A,cal,5
1MXE,A,cal,5
1L7Z,A,cal,5
1CM1,A,cal,5
1CM4,A,cal,5
1SY9,A,cal,5
2BE6,A,cal,5
2F3Y,A,cal,5
2F3Z,A,cal,5
2M0J,A,cal,5
2M0K,A,cal,5
2VAY,A,cal,5
2YGG,B,cal,5
3BXK,A,cal,5
3BXL,A,cal,5
3DVE,A,cal,5
3DVJ,A,cal,5
3DVK,A,cal,5
3DVM,A,cal,5
3J41,E,cal,5
3OXQ,A,cal,5
3SJQ,A,cal,5
3SUI,A,cal,5
4DJC,A,cal,5
4EHQ,A,cal,5
4G27,R,cal,5
4G28,R,cal,5
4GOW,D,cal,5
4J9Y,R,cal,5
4J9Z,R,cal,5
4JPZ,C,cal,5
4JQ0,C,cal,5
4UMO,C,cal,5
4V0C,C,cal,5
5DBR,A,cal,5
5HIT,A,cal,5
5J03,B,cal,5
5OEO,A,cal,5
5V02,R,cal,5
5V03,R,cal,5
5VMS,B,cal,5
6B8M,B,cal,5
6B8N,B,cal,5
6CNO,E,cal,5
6DAD,A,cal,5
6DAE,A,cal,5
6DAF,A,cal,5
6E2F,E,cal,5
6E2G,E,cal,5
6FEG,B,cal,5
6FEH,B,cal,5
6MC9,B,cal,5
6MUD,A,cal,5
6MUE,A,cal,5
6N5W,C,cal,5
6O20,F,cal,5
6U39,A,cal,5
6U3A,A,cal,5
6U3B,A,cal,5
6U3D,A,cal,5
6UZZ,B,cal,5
6V00,B,cal,5
6V01,B,cal,5
7L8V,A,cal,5
7TCI,B,cal,5
7TCP,B,cal,5
7VUO,C,cal,5
7VVD,C,cal,5
7VVH,C,cal,5
8SIK,B,cal,5
8SIM,B,cal,5
1K90,D,cal,5
1K93,D,cal,5
1LVC,D,cal,5
1PK0,D,cal,5
1S26,D,cal,5
1SK6,D,cal,5
1XFU,O,cal,5
1XFV,O,cal,5
1XFW,O,cal,5
1XFX,O,cal,5
1XFY,O,cal,5
1XFZ,O,cal,5
1Y0V,H,cal,5
6YNS,A,cal,5
6YNU,A,cal,5
1WRZ,A,cal,5
1YR5,A,cal,5
1ZUZ,A,cal,5
2X0G,B,cal,5
2Y4V,A,cal,5
6PAW,D,cal,5
1NWD,A,cal,5
5J8H,A,cal,5
7SHQ,B,cal,5
5T0X,A,cal,5
5DOW,A,cal,5
6ZBI,A,cal,5
2MGU,A,cal,5
4M1L,A,cal,5
1IQ5,A,cal,5
2WEL,D,cal,5
4UPU,A,cal,5
1IWQ,A,cal,5
8AHS,A,cal,5
8AHT,A,cal,5
1CDL,A,cal,5
2BBM,A,cal,5
2BBN,A,cal,5
2BKH,B,cal,5
2BKI,B,cal,5
2K0F,A,cal,5
2LV6,A,cal,5
2O5G,A,cal,5
2VAS,B,cal,5
2VB6,B,cal,5
2X51,B,cal,5
3GN4,B,cal,5
3L9I,C,cal,5
4DBP,C,cal,5
4DBQ,B,cal,5
4ZLK,B,cal,5
5JQA,A,cal,5
5JTH,A,cal,5
5WSV,A,cal,5
6TJ5,A,cal,5
6TJ7,A,cal,5
2HQW,A,cal,5
3BYA,A,cal,5
6SZ5,A,cal,5
2JZI,A,cal,5
2R28,A,cal,5
2W73,A,cal,5
4Q5U,A,cal,5
2MES,A,cal,5
5J7J,A,cal,5
1CFF,A,cal,5
7NQC,A,cal,5
1QS7,A,cal,5
1QTX,A,cal,5
1VRK,A,cal,5
2BCX,A,cal,5
6Y4O,A,cal,5
6Y4P,A,cal,5
7KL5,A,cal,5
2LGF,A,cal,5
6OQQ,B,cal,5
6PLM,C,cal,5
7MIS,B,cal,5
7PPO,B,cal,5
7PQE,B,cal,5
2FOT,A,cal,5
5K8Q,A,cal,5
5SY1,C,cal,5
1NIW,A,cal,5
2O60,A,cal,5
3GOF,A,cal,5
3HR4,B,cal,5
2M55,A,cal,5
3EWT,A,cal,5
3EWV,A,cal,5
2KDU,A,cal,5
1A29,A,cal,5
1AHR,A,cal,5
1CLL,A,cal,5
1CLM,A,cal,5
1CTR,A,cal,5
1DEG,A,cal,5
1EXR,A,cal,5
1GGZ,A,cal,5
1LIN,A,cal,5
1MUX,A,cal,5
1OOJ,A,cal,5
1OSA,A,cal,5
1PRW,A,cal,5
1QIV,A,cal,5
1QIW,A,cal,5
1RFJ,A,cal,5
1UP5,A,cal,5
1X02,A,cal,5
1XA5,A,cal,5
1Y6W,A,cal,5
2K0E,A,cal,5
2K0J,A,cal,5
2K61,A,cal,5
2LMT,A,cal,5
2LMU,A,cal,5
2LMV,A,cal,5
2M3S,A,cal,5
2N27,A,cal,5
2V01,A,cal,5
2V02,A,cal,5
3CLN,A,cal,5
3IF7,A,cal,5
3OX6,A,cal,5
4BW8,A,cal,5
4CLN,A,cal,5
4HEX,A,cal,5
4OCI,A,cal,5
5A2H,A,cal,5
5B7X,A,cal,5
5E1K,A,cal,5
5GGM,A,cal,5
6DAH,A,cal,5
6EEB,A,cal,5
6GDK,A,cal,5
6M7H,A,cal,5
6O5G,A,cal,5
6OS4,A,cal,5
6Y94,A,cal,5
7PSZ,A,cal,5
7PU9,A,cal,5
7T2Q,A,cal,5
1QX7,A,cal,5
2L53,A,cal,5
4OVN,A,cal,5
5K7L,B,cal,5
6B8L,B,cal,5
6B8P,B,cal,5
6B8Q,B,cal,5
6BUT,A,cal,5
6MBA,B,cal,5
6PBX,B,cal,5
6PBY,B,cal,5
7BYL,F,cal,5
7BYM,B,cal,5
7BYN,F,cal,5
7CR3,F,cal,5
7CR4,C,cal,5
7CR7,F,cal,5
7VNP,B,cal,5
7VNQ,D,cal,5
7VNR,B,cal,5
7XNI,C,cal,5
7XNK,B,cal,5
7XNL,B,cal,5
7XNN,A,cal,5
8EOW,E,cal,5
8EP0,E,cal,5
8EP1,E,cal,5
8IJK,E,cal,5
8J00,E,cal,5
8J01,C,cal,5
8J02,C,cal,5
8J03,E,cal,5
8J04,C,cal,5
8J05,C,cal,5
8SIN,B,cal,5
8W4U,C,cal,5
8X43,B,cal,5
4DCK,B,cal,5
4LZX,A,cal,5
2DFS,B,cal,5
2IX7,A,cal,5
4BYF,B,cal,5
4L79,B,cal,5
4R8G,B,cal,5
5I0I,C,cal,5
5V7X,B,cal,5
5WSU,A,cal,5
6TJ6,A,cal,5
7YV9,B,cal,5
6BNV,O,cal,5
6C1D,R,cal,5
6C1G,R,cal,5
6C1H,R,cal,5
2MG5,A,cal,5
7WR3,C,cal,5
7WR4,B,cal,5
7WR5,B,cal,5
6S5T,B,cal,5
4DS7,A,cal,5
2LL6,A,cal,5
2LL7,A,cal,5
2N8J,A,cal,5
5TP6,A,cal,5
1CFC,A,cal,5
1CFD,A,cal,5
1DMO,A,cal,5
1LKJ,A,cal,5
1QX5,D,cal,5
4BW7,A,cal,5
5TP5,A,cal,5
6Y95,A,cal,5
1GZH,A,p53,6
1HU8,A,p53,6
1KZY,A,p53,6
1TSR,A,p53,6
1TUP,A,p53,6
1UOL,A,p53,6
1YCS,A,p53,6
2AC0,A,p53,6
2ADY,A,p53,6
2AHI,A,p53,6
2ATA,A,p53,6
2BIM,A,p53,6
2BIN,A,p53,6
2BIO,A,p53,6
2BIP,A,p53,6
2BIQ,A,p53,6
2FEJ,A,p53,6
2GEQ,A,p53,6
2H1L,M,p53,6
2IOI,A,p53,6
2IOM,A,p53,6
2IOO,A,p53,6
2J1W,A,p53,6
2J1X,A,p53,6
2J1Y,A,p53,6
2J1Z,A,p53,6
2J20,A,p53,6
2J21,A,p53,6
2MEJ,B,p53,6
2OCJ,A,p53,6
2P52,A,p53,6
2PCX,A,p53,6
2VUK,A,p53,6
2WGX,A,p53,6
2X0U,A,p53,6
2X0V,A,p53,6
2X0W,A,p53,6
2XWR,B,p53,6
2YBG,C,p53,6
3D05,A,p53,6
3D06,A,p53,6
3D07,A,p53,6
3D08,A,p53,6
3D09,A,p53,6
3D0A,A,p53,6
3EXJ,A,p53,6
3EXL,A,p53,6
3IGK,A,p53,6
3IGL,A,p53,6
3KMD,A,p53,6
3KZ8,A,p53,6
3Q01,A,p53,6
3Q05,A,p53,6
3Q06,C,p53,6
3TS8,A,p53,6
3ZME,A,p53,6
4AGL,A,p53,6
4AGM,A,p53,6
4AGN,A,p53,6
4AGO,B,p53,6
4AGP,A,p53,6
4AGQ,A,p53,6
4HJE,A,p53,6
4IBQ,A,p53,6
4IBS,A,p53,6
4IBT,C,p53,6
4IBU,A,p53,6
4IBV,A,p53,6
4IBW,A,p53,6
4IBY,A,p53,6
4IBZ,A,p53,6
4IJT,A,p53,6
4KVP,A,p53,6
4LO9,C,p53,6
4LOE,A,p53,6
4LOF,A,p53,6
4MZI,A,p53,6
4MZR,A,p53,6
4QO1,B,p53,6
4XR8,C,p53,6
5A7B,A,p53,6
5AB9,A,p53,6
5ABA,A,p53,6
5AOI,A,p53,6
5AOJ,A,p53,6
5AOK,A,p53,6
5AOL,A,p53,6
5AOM,B,p53,6
5BUA,A,p53,6
5ECG,A,p53,6
5G4M,A,p53,6
5G4N,A,p53,6
5G4O,A,p53,6
5LAP,A,p53,6
5LGY,A,p53,6
5MCT,A,p53,6
5MCU,A,p53,6
5MCV,A,p53,6
5MCW,A,p53,6
5MF7,A,p53,6
5MG7,A,p53,6
5O1A,A,p53,6
5O1B,B,p53,6
5O1C,A,p53,6
5O1D,A,p53,6
5O1E,A,p53,6
5O1F,A,p53,6
5O1G,A,p53,6
5O1H,A,p53,6
5O1I,A,p53,6
5XZC,B,p53,6
6FF9,A,p53,6
6FJ5,A,p53,6
6GGA,A,p53,6
6GGB,B,p53,6
6GGC,A,p53,6
6GGD,A,p53,6
6GGE,A,p53,6
6GGF,A,p53,6
6RZ3,A,p53,6
6SHZ,A,p53,6
6SI0,A,p53,6
6SI1,A,p53,6
6SI2,A,p53,6
6SI3,A,p53,6
6SI4,A,p53,6
6SL6,A,p53,6
6XRE,M,p53,6
6ZNC,A,p53,6
7B46,A,p53,6
7B47,A,p53,6
7B48,A,p53,6
7B49,B,p53,6
7B4A,A,p53,6
7B4B,A,p53,6
7B4C,A,p53,6
7B4D,A,p53,6
7B4E,A,p53,6
7B4F,A,p53,6
7B4G,A,p53,6
7B4H,A,p53,6
7B4N,A,p53,6
7DHY,A,p53,6
7DHZ,A,p53,6
7DVD,A,p53,6
7EAX,C,p53,6
7EDS,A,p53,6
7EEU,A,p53,6
7V97,C,p53,6
7YGI,A,p53,6
8A31,A,p53,6
8A32,A,p53,6
8A92,B,p53,6
8DC4,B,p53,6
8DC6,A,p53,6
8DC7,A,p53,6
8DC8,A,p53,6
8E7A,A,p53,6
8E7B,B,p53,6
8F2H,A,p53,6
8F2I,A,p53,6
8GCR,B,p53,6
8HLL,A,p53,6
8HLM,A,p53,6
8HLN,A,p53,6
8R1F,C,p53,6
8R1G,C,p53,6
8WD2,A,p53,6
2RMN,A,p53,6
3QYM,A,p53,6
3QYN,A,p53,6
3US0,A,p53,6
3US1,A,p53,6
3US2,A,p53,6
7Z71,A,p53,6
7Z7E,A,p53,6
2XWC,A,p53,6
3VD0,A,p53,6
3VD1,A,p53,6
3VD2,A,p53,6
4A63,A,p53,6
4G82,B,p53,6
4G83,A,p53,6
4GUO,C,p53,6
4GUQ,A,p53,6
5KBD,A,p53,6
7EZJ,A,p53,6
3CF0,A,ADPBP,7
3CF1,A,ADPBP,7
3CF2,A,ADPBP,7
3CF3,A,ADPBP,7
3CJO,A,ADPBP,7
3CNZ,A,ADPBP,7
3COB,A,ADPBP,7
3COP,A,ADPBP,7
3CR3,A,ADPBP,7
3CR7,A,ADPBP,7
3CWQ,A,ADPBP,7
3CX4,A,ADPBP,7
3D2R,A,ADPBP,7
3D36,A,ADPBP,7
3D54,A,ADPBP,7
3D5W,A,ADPBP,7
3D8B,A,ADPBP,7
3DC4,A,ADPBP,7
3DCO,N,ADPBP,7
3DGE,A,ADPBP,7
3DGM,A,ADPBP,7
3DGN,A,ADPBP,7
3DIN,A,ADPBP,7
3DKP,A,ADPBP,7
3DLS,A,ADPBP,7
3DRB,B,ADPBP,7
3DSR,A,ADPBP,7
3DZD,A,ADPBP,7
3DZV,A,ADPBP,7
3EC2,A,ADPBP,7
3ECC,A,ADPBP,7
3EGI,A,ADPBP,7
5MOE,A,ADPBP,7
5MP8,A,ADPBP,7
5MP9,J,ADPBP,7
5MPA,J,ADPBP,7
5MPJ,A,ADPBP,7
5MUV,A,ADPBP,7
5MUW,A,ADPBP,7
5MVA,A,ADPBP,7
5MVF,A,ADPBP,7
5MVR,A,ADPBP,7
5MVY,A,ADPBP,7
5MW1,B,ADPBP,7
5MXM,A,ADPBP,7
5MZN,A,ADPBP,7
5N69,A,ADPBP,7
5N6A,A,ADPBP,7
5NBD,A,ADPBP,7
5ND2,C,ADPBP,7
5ND4,C,ADPBP,7
5NOG,A,ADPBP,7
5NOJ,A,ADPBP,7
5NOL,A,ADPBP,7
5NP9,A,ADPBP,7
5O2L,A,ADPBP,7
5O6B,A,ADPBP,7
5O6E,A,ADPBP,7
5O7D,A,ADPBP,7
5O8I,B,ADPBP,7
5O9G,W,ADPBP,7
5OAF,A,ADPBP,7
5OBV,A,ADPBP,7
5OBW,A,ADPBP,7
5OCH,A,ADPBP,7
5ODT,A,ADPBP,7
5OEB,B,ADPBP,7
5OES,A,ADPBP,7
5OEU,A,ADPBP,7
5OFR,A,ADPBP,7
5OGW,A,ADPBP,7
1OXU,A,ADPBP,7
1P4M,A,ADPBP,7
1P50,A,ADPBP,7
1P52,A,ADPBP,7
1P5Z,B,ADPBP,7
1P60,A,ADPBP,7
1P61,B,ADPBP,7
1P62,B,ADPBP,7
1P72,A,ADPBP,7
1PCQ,A,ADPBP,7
1PF9,A,ADPBP,7
1PFK,A,ADPBP,7
1PHP,A,ADPBP,7
1PKG,A,ADPBP,7
1Q0B,A,ADPBP,7
1Q3S,A,ADPBP,7
1Q8Y,A,ADPBP,7
1Q9S,A,ADPBP,7
1QF9,A,ADPBP,7
1QQM,A,ADPBP,7
1QQN,A,ADPBP,7
1QQO,A,ADPBP,7
1QVI,A,ADPBP,7
1R0Y,A,ADPBP,7
2IEH,A,ADPBP,7
2IF8,A,ADPBP,7
2IJM,B,ADPBP,7
2IO8,A,ADPBP,7
2IO9,A,ADPBP,7
2IOA,A,ADPBP,7
2IOP,A,ADPBP,7
2IOR,A,ADPBP,7
2IS6,A,ADPBP,7
2IUU,A,ADPBP,7
2IYQ,A,ADPBP,7
2IYU,A,ADPBP,7
2IYV,A,ADPBP,7
2IYZ,A,ADPBP,7
2J0W,A,ADPBP,7
2J9D,B,ADPBP,7
2J9G,B,ADPBP,7
2JA3,A,ADPBP,7
2JCB,A,ADPBP,7
2JFG,A,ADPBP,7
2JGV,B,ADPBP,7
2JI6,A,ADPBP,7
2JI7,A,ADPBP,7
2JI8,A,ADPBP,7
2JI9,A,ADPBP,7
2JIB,A,ADPBP,7
2JIZ,D,ADPBP,7
2JJ1,D,ADPBP,7
2JJ2,D,ADPBP,7
2JKI,A,ADPBP,7
2JLS,A,ADPBP,7
2JLX,A,ADPBP,7
2JLY,A,ADPBP,7
2JLZ,A,ADPBP,7
2KIN,A,ADPBP,7
1ZS6,A,ADPBP,7
1ZTH,A,ADPBP,7
1ZXN,A,ADPBP,7
2A2C,A,ADPBP,7
2A7Q,A,ADPBP,7
2AD5,A,ADPBP,7
2AFI,E,ADPBP,7
2AKO,A,ADPBP,7
2AWN,A,ADPBP,7
2AWO,A,ADPBP,7
2AX4,A,ADPBP,7
2AXN,A,ADPBP,7
2B0Q,A,ADPBP,7
2B9F,A,ADPBP,7
2B9H,A,ADPBP,7
2B9I,A,ADPBP,7
2B9J,A,ADPBP,7
2BEF,A,ADPBP,7
2BEJ,A,ADPBP,7
2BFR,A,ADPBP,7
2BKK,A,ADPBP,7
6DJU,E,ADPBP,7
6DJV,E,ADPBP,7
6DUE,A,ADPBP,7
6DUQ,L,ADPBP,7
6DZG,A,ADPBP,7
6E2V,A,ADPBP,7
6E2W,A,ADPBP,7
6E2Y,A,ADPBP,7
6E4T,C,ADPBP,7
6E4U,C,ADPBP,7
6E4W,C,ADPBP,7
6EBV,A,ADPBP,7
6EF0,H,ADPBP,7
6EF1,L,ADPBP,7
6EF2,K,ADPBP,7
6EF3,K,ADPBP,7
6EM6,A,ADPBP,7
6EM7,A,ADPBP,7
6EOE,A,ADPBP,7
6EOF,A,ADPBP,7
6EP2,A,ADPBP,7
6EP5,A,ADPBP,7
6ETJ,A,ADPBP,7
6EYC,2,ADPBP,7
6F0L,3,ADPBP,7
6F1T,A,ADPBP,7
6F1U,B,ADPBP,7
6F38,A,ADPBP,7
6F3A,A,ADPBP,7
6F3F,A,ADPBP,7
6F5D,A,ADPBP,7
6F95,A,ADPBP,7
6FA5,A,ADPBP,7
6FAA,A,ADPBP,7
6FAC,A,ADPBP,7
6FCY,A,ADPBP,7
6FD3,A,ADPBP,7
6FF7,R,ADPBP,7
6FGC,A,ADPBP,7
6FGD,A,ADPBP,7
6FHK,A,ADPBP,7
6FHL,A,ADPBP,7
6FHS,A,ADPBP,7
6FJK,A,ADPBP,7
6FKF,D,ADPBP,7
6FKH,F,ADPBP,7
6FKI,B,ADPBP,7
6FL3,A,ADPBP,7
6FL8,A,ADPBP,7
6FM2,A,ADPBP,7
6FM3,A,ADPBP,7
6FML,A,ADPBP,7
5SXR,B,ADPBP,7
5T0H,A,ADPBP,7
5T3O,A,ADPBP,7
5T45,A,ADPBP,7
5T4O,F,ADPBP,7
5T4P,E,ADPBP,7
5T4Q,D,ADPBP,7
5T5T,C,ADPBP,7
5TDF,A,ADPBP,7
5TDM,A,ADPBP,7
5TDZ,A,ADPBP,7
5TES,A,ADPBP,7
5TJR,A,ADPBP,7
5TKR,A,ADPBP,7
5TSG,B,ADPBP,7
5TSH,E,ADPBP,7
5TTH,A,ADPBP,7
5TVW,A,ADPBP,7
5TVX,B,ADPBP,7
5TXV,A,ADPBP,7
5U3C,A,ADPBP,7
5U6R,A,ADPBP,7
5UBV,A,ADPBP,7
5UFU,C,ADPBP,7
5UHT,A,ADPBP,7
5UIE,A,ADPBP,7
5UIV,A,ADPBP,7
5UKD,A,ADPBP,7
5UMB,A,ADPBP,7
